Neighborhood_NAmes,BldgType_TwnhsE,HouseStyle_1.5Unf,SaleCondition_Abnorml,Exterior2nd_CmentBd,GarageFinish,Exterior2nd_AsbShng,RoofMatl_WdShngl,Foundation_Slab,RoofMatl_Tar&Grv,BsmtFullBath,MasVnrType_None,MSSubClass_45,GarageType_Basment,MasVnrType_Stone,Condition1_RRNn,HouseStyle_2Story,KitchenAbvGr,BldgType_Twnhs,SaleCondition_Alloca,Exterior1st_MetalSd,Neighborhood_Somerst,FullBath,CentralAir,3SsnPorch,Exterior2nd_Brk Cmn,MSSubClass_190,Heating_Grav,MoSold_4,Foundation_CBlock,Foundation_Wood,Condition1_Artery,WoodDeckSF,Exterior2nd_Wd Sdng,Neighborhood_Gilbert,HeatingQC,GarageQual,Condition2_PosA,LandSlope,HalfBath,Neighborhood_Edwards,Exterior2nd_VinylSd,Exterior1st_HdBoard,Exterior2nd_BrkFace,BsmtFinType2,MSZoning_RM,HouseStyle_SFoyer,ExterQual,TotRmsAbvGrd,Foundation_BrkTil,Neighborhood_Crawfor,OpenPorchSF,Neighborhood_NPkVill,MSZoning_RH,MoSold_7,ScreenPorch,BldgType_1Fam,Electrical_SBrkr,Heating_GasW,Exterior2nd_AsphShn,BsmtFinType1,MSSubClass_50,Neighborhood_NoRidge,MiscVal,Electrical_FuseP,GarageCond,BsmtHalfBath,SaleType_CWD,Utilities,MSSubClass_85,Electrical_FuseA,Exterior1st_BrkFace,Neighborhood_OldTown,SaleType_WD,Exterior1st_CemntBd,Exterior2nd_Stone,MSSubClass_40,LotShape,Foundation_PConc,Exterior1st_Stucco,Neighborhood_Veenker,MasVnrType_BrkFace,MSSubClass_75,EnclosedPorch,PoolArea,SaleType_ConLw,MSSubClass_60,HouseStyle_1Story,Condition2_Artery,Neighborhood_Blmngtn,Exterior2nd_Wd Shng,BsmtUnfSF,Neighborhood_IDOTRR,MoSold_11,SaleType_Con,LotArea,Condition1_Feedr,MSSubClass_20,Condition1_RRAn,MSZoning_FV,Neighborhood_MeadowV,Neighborhood_Sawyer,MoSold_5,MoSold_6,Neighborhood_CollgCr,2ndFlrSF,KitchenQual,BsmtExposure,Exterior1st_Plywood,Exterior2nd_Stucco,Condition1_Norm,1stFlrSF,BldgType_2fmCon,Exterior1st_VinylSd,Neighborhood_SawyerW,TotalBsmtSF,Condition2_Feedr,Exterior2nd_MetalSd,BsmtFinSF1,Exterior2nd_ImStucc,Exterior1st_CBlock,MasVnrArea,Exterior2nd_Plywood,BsmtFinSF2,ExterCond,MSSubClass_80,SaleCondition_AdjLand,SaleType_New,SaleType_Oth,MoSold_8,Exterior1st_Wd Sdng,MoSold_1,Foundation_Stone,Condition2_PosN,Exterior1st_BrkComm,BedroomAbvGr,YearBuilt,Electrical_FuseF,YearRemodAdd,Heating_GasA,GarageType_BuiltIn,Condition1_RRNe,HouseStyle_1.5Fin,Neighborhood_BrDale,MSZoning_RL,FireplaceQu,SaleCondition_Family,Condition1_RRAe,HouseStyle_SLvl,Neighborhood_NWAmes,MoSold_10,Id,SaleCondition_Normal,Neighborhood_Mitchel,Neighborhood_BrkSide,RoofMatl_CompShg,SaleType_ConLI,OverallCond,GarageType_2Types,GarageType_CarPort,GarageArea,Exterior1st_AsphShn,BsmtCond,SaleType_ConLD,MoSold_9,Neighborhood_ClearCr,GarageYrBlt,MasVnrType_BrkCmn,SaleCondition_Partial,GarageCars,MSSubClass_70,LotFrontage,BsmtQual,MSSubClass_120,BldgType_Duplex,Neighborhood_Timber,MSSubClass_180,Neighborhood_SWISU,RoofMatl_WdShake,Condition1_PosN,GrLivArea,MoSold_2,Exterior1st_WdShing,GarageType_Attchd,MSSubClass_90,SaleType_COD,Neighborhood_StoneBr,Fireplaces,Condition1_PosA,Exterior2nd_CBlock,HouseStyle_2.5Unf,Exterior2nd_HdBoard,MSZoning_C (all),Exterior1st_AsbShng,MoSold_12,MoSold_3,GarageType_Detchd,Condition2_Norm,MSSubClass_160,Neighborhood_NridgHt,GarageType_NA,Neighborhood_Blueste,LowQualFinSF,OverallQual,Heating_Wall,MSSubClass_30,SalePrice
0,0,0,0,0,0.6666666666666666,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,168.0,0,0,0.75,0.6,0,1.0,0.0,0,0,0,0,0.16666666666666666,0,0,0.5,6.0,0,0,68.0,0,0,0,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,0.6666666666666666,1,0,0,1,0,0,0,0,0,1,0,0,0,410.0,0,0,0,10603.0,0,1,0,0,0,0,0,0,0,0.0,0.75,0.5,1,0,1,1610.0,0,0,0,1610.0,0,0,1200.0,0,0,28.0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,1977.0,0,2001.0,1,0,0,0,0,1,0.6,0,0,0,1,0,101,1,0,0,1,0,0.6666666666666666,0,0,480.0,0,0.6,0,0,0,1977.0,0,0,2.0,0,74.15474603757959,0.6,0,0,0,0,0,0,0,1610.0,1,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,205000.0
0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0,0,0,0,0,1,0,0,192.0,0,0,0.5,0.6,0,1.0,1.0,0,0,1,0,0.16666666666666666,0,0,0.75,7.0,0,0,46.0,0,0,0,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,741.0,0,0,0,9206.0,0,0,0,0,0,0,0,1,0,755.0,0.75,0.25,0,0,1,977.0,0,0,1,741.0,0,0,0.0,0,0,336.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,1985.0,0,1985.0,1,0,0,0,0,1,0.6,0,0,0,0,0,102,1,0,0,1,0,0.4444444444444444,0,0,476.0,0,0.6,0,0,0,1985.0,0,0,2.0,0,77.0,0.8,0,0,0,0,0,0,0,1732.0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,178000.0
0,0,0,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,0,0,0,0,2,0,1,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,0.6,0,1.0,0.0,0,0,1,0,0.0,0,0,0.5,8.0,0,0,0.0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,7018.0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0,0,1,1535.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.0,1979.0,0,1979.0,1,0,0,0,0,1,0.0,0,0,0,0,0,103,0,0,0,1,0,0.4444444444444444,0,0,410.0,0,0.0,0,0,0,1979.0,0,0,2.0,0,64.0,0.0,0,1,0,0,0,0,0,1535.0,0,0,1,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,118964.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.6,0,1.0,0.0,0,1,0,0,0.16666666666666666,0,0,0.5,6.0,0,0,36.0,0,0,0,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,1226.0,0,0,0,10402.0,0,1,0,0,0,0,1,0,1,0.0,0.75,0.25,0,0,1,1226.0,0,1,0,1226.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,2009.0,0,2009.0,1,0,0,0,0,1,0.0,0,0,0,0,0,104,1,0,0,1,0,0.4444444444444444,0,0,740.0,0,0.6,0,0,0,2009.0,0,0,3.0,0,94.0,0.8,0,0,0,0,0,0,0,1226.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,198900.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.6,0,1.0,1.0,0,0,0,0,0.16666666666666666,1,0,0.5,7.0,0,0,0.0,0,0,0,184,1,0,0,0,0.3333333333333333,1,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,816.0,1,0,0,7758.0,0,0,0,0,0,0,0,1,0,592.0,0.5,0.25,0,1,1,1226.0,0,0,0,1040.0,0,0,224.0,0,0,600.0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,4.0,1931.0,1,1950.0,1,0,0,1,0,0,0.6,0,0,0,0,0,105,1,0,0,1,0,0.3333333333333333,0,0,240.0,0,0.6,0,0,0,1951.0,0,0,1.0,0,62.99392992312995,0.6,0,0,0,0,0,0,0,1818.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6666666666666666,0,0,169500.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,2.0,1.0,0,0,0,0,0,0,0,0,140.0,0,0,1.0,0.6,0,1.0,1.0,0,1,0,0,0.16666666666666666,0,0,0.75,9.0,0,0,45.0,0,0,0,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1053.0,0,0,0,9375.0,0,0,0,1,0,0,0,0,0,939.0,0.75,0.25,0,0,1,1053.0,0,1,0,1053.0,0,0,0.0,0,0,768.0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,3.0,2003.0,0,2004.0,1,0,0,0,0,0,0.8,0,0,0,0,0,106,1,0,0,1,0,0.4444444444444444,0,0,648.0,0,0.6,0,0,0,2003.0,0,0,2.0,0,75.0,1.0,0,0,0,0,0,0,0,1992.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7777777777777778,0,0,250000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,0.4,0,1.0,0.0,0,1,0,0,0.16666666666666666,1,0,0.5,6.0,1,0,0.0,0,0,0,0,1,1,0,0,0.16666666666666666,0,0,450,0,0.4,0,0,1.0,0,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,641.0,0,0,0,10800.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.25,0,0,1,1047.0,0,1,0,641.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,2.0,1885.0,0,1995.0,1,0,0,0,0,0,0.0,0,0,0,0,0,107,1,0,0,1,0,0.6666666666666666,0,0,273.0,0,0.6,0,0,0,1954.0,0,0,1.0,0,60.0,0.4,0,0,0,0,0,0,0,1047.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3333333333333333,0,1,100000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,1,1,0,0,0.0,0,0,1.0,0.6,0,1.0,0.0,0,1,0,0,0.6666666666666666,1,0,0.5,5.0,0,0,0.0,0,0,0,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,516.0,0,0,0,6000.0,0,1,0,0,0,0,0,0,0,0.0,0.5,0.25,0,0,1,789.0,0,1,0,789.0,0,0,104.0,0,0,0.0,0,169,0.5,0,0,0,0,0,0,0,0,0,0,2.0,1948.0,0,1950.0,1,0,0,0,0,0,0.0,0,0,0,0,0,108,0,0,0,1,0,0.4444444444444444,0,0,250.0,0,0.6,0,0,0,1948.0,0,1,1.0,0,50.0,0.6,0,0,0,0,0,0,0,789.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0,0,115000.0
0,0,0,0,1,0.0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0,0,0,0,0,1,0,1,0.0,0,0,0.5,0.0,0,1.0,0.0,0,0,0,0,0.16666666666666666,1,0,0.5,7.0,0,0,0.0,0,0,0,0,1,0,1,0,0.16666666666666666,1,0,0,0,0.0,0,0,1.0,0,0,0,0,1,1,0,0,1.0,0,0,0,0,0,144,0,0,0,0,0,0,0,793.0,1,0,0,8500.0,0,0,0,0,0,0,0,0,0,520.0,0.25,0.25,0,0,0,997.0,0,0,0,793.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,3.0,1919.0,1,2005.0,0,0,0,1,0,0,0.0,0,0,0,0,0,109,1,0,0,1,0,0.6666666666666666,0,0,0.0,0,0.6,0,0,0,1958.0,0,0,0.0,0,85.0,0.6,0,0,0,0,0,0,0,1517.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4444444444444444,0,0,115000.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,1.0,0.6,0,1.0,0.0,0,0,0,0,0.16666666666666666,0,0,0.5,7.0,0,0,122.0,0,0,0,0,1,1,0,0,0.6666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,1139.0,0,0,0,11751.0,0,1,0,0,0,0,0,0,0,0.0,0.5,0.25,1,0,1,1844.0,0,0,0,1844.0,0,0,705.0,0,0,480.0,1,0,0.5,0,0,0,0,0,0,1,0,0,0,3.0,1977.0,0,1977.0,1,0,0,0,0,1,0.6,0,0,0,1,0,110,1,0,0,1,0,0.5555555555555556,0,0,546.0,0,0.6,0,0,0,1977.0,0,0,2.0,0,105.0,0.8,0,0,0,0,0,0,0,1844.0,0,0,1,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,190000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,0,1,0,0,182.0,1,0,0.75,0.6,0,1.0,0.0,1,0,0,0,0.16666666666666666,0,0,0.5,7.0,0,0,0.0,0,0,0,0,1,1,0,0,0.5,1,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.0,0,0,0,9525.0,0,0,0,0,0,0,0,0,0,639.0,0.5,0.25,0,0,1,1216.0,0,0,0,994.0,0,0,444.0,0,0,0.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,4.0,1954.0,0,1972.0,1,0,0,1,0,1,0.0,0,0,0,0,1,111,1,0,0,1,0,0.3333333333333333,0,0,325.0,0,0.4,0,0,0,1954.0,0,0,1.0,0,75.0,0.6,0,0,0,0,0,0,0,1855.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,136900.0
0,0,0,0,0,1.0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,1,0,0,0,180.0,0,1,1.0,0.6,0,1.0,1.0,0,1,0,0,0.16666666666666666,0,0,0.5,7.0,0,0,0.0,0,0,0,0,1,1,0,0,1.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,134.0,0,0,0,7750.0,0,0,0,0,0,0,0,0,0,656.0,0.5,0.25,0,0,1,774.0,0,1,0,384.0,0,0,250.0,0,0,0.0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,3.0,2000.0,0,2000.0,1,1,0,0,0,1,0.6,0,0,1,0,0,112,1,0,0,1,0,0.4444444444444444,0,0,400.0,0,0.6,0,0,0,2000.0,0,0,2.0,0,67.4,0.8,0,0,0,0,0,0,0,1430.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,180000.0
0,0,0,0,0,1.0,0,0,0,0,1.0,0,0,0,1,0,1,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,120.0,0,0,1.0,0.6,0,1.0,1.0,0,1,0,0,0.16666666666666666,0,0,0.75,10.0,0,0,184.0,0,0,0,168,1,1,0,0,1.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,280.0,0,0,0,9965.0,0,0,0,0,0,0,0,0,1,1414.0,1.0,0.75,0,0,1,1282.0,0,1,0,1264.0,0,0,984.0,0,0,220.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,4.0,2007.0,0,2007.0,1,1,0,0,0,1,0.8,0,0,0,0,1,113,0,0,0,1,0,0.4444444444444444,0,0,792.0,0,0.6,0,0,0,2007.0,0,1,3.0,0,77.0,1.0,0,0,0,0,0,0,0,2696.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,383970.0
0,0,0,1,0,0.3333333333333333,0,0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,0,1,0,0,166.0,1,0,0.5,0.6,0,1.0,0.0,0,0,0,0,0.5,0,0,0.5,7.0,0,1,120.0,0,0,0,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,192,0,0,0,1,0,0,0,905.0,0,0,0,21000.0,0,1,0,0,0,0,0,0,0,0.0,0.75,0.5,0,0,1,2259.0,0,0,0,1809.0,0,0,35.0,0,0,184.0,0,869,0.75,0,0,0,0,0,1,0,0,0,0,3.0,1953.0,0,1953.0,1,0,0,0,0,1,0.8,0,0,0,0,1,114,0,0,0,1,0,0.4444444444444444,0,0,450.0,0,0.6,0,0,0,1953.0,0,0,2.0,0,76.04295881099465,0.8,0,0,0,0,0,0,0,2259.0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,217000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0,0,0,0,0,1,0,0,224.0,1,0,1.0,0.6,0,0.5,1.0,0,0,0,0,0.3333333333333333,0,0,0.5,9.0,0,1,0.0,0,0,1,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,0,7259.0,0,0,0,0,0,0,0,0,0,884.0,0.75,0.25,0,0,1,1436.0,0,0,0,1028.0,0,0,774.0,0,0,0.0,0,150,0.5,0,0,0,0,0,1,0,0,0,0,3.0,1945.0,0,2002.0,1,0,0,0,0,1,0.6,0,0,0,0,0,115,1,0,0,1,0,0.7777777777777778,0,0,180.0,0,0.6,0,0,0,1945.0,0,0,1.0,1,61.0,0.6,0,0,0,0,0,0,0,2320.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5555555555555556,0,0,259500.0
0,1,0,0,0,0.3333333333333333,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,1,2.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,0.6,0,1.0,1.0,0,0,0,0,0.16666666666666666,0,0,0.5,5.0,0,0,32.0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,310.0,0,0,0,3230.0,0,0,0,1,0,0,0,1,0,729.0,0.5,0.25,0,0,1,729.0,0,0,0,729.0,0,1,419.0,0,0,1129.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.0,1999.0,0,1999.0,1,0,0,0,0,0,0.4,0,0,0,0,0,116,1,0,0,1,0,0.4444444444444444,0,0,440.0,0,0.6,0,0,0,1999.0,0,0,2.0,0,34.0,0.8,0,0,0,0,0,0,0,1458.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.5555555555555556,0,0,176000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,0.0,1,0,0.5,0.6,0,1.0,0.0,0,0,0,0,0.6666666666666666,0,0,0.5,6.0,0,0,20.0,0,0,0,0,1,1,0,0,0.3333333333333333,0,0,0,0,0.6,1,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,144,0,0,0,1,0,0,0,252.0,0,0,0,11616.0,0,1,0,0,0,1,0,0,0,0.0,0.5,0.25,0,0,1,1092.0,0,0,0,1092.0,0,0,170.0,0,0,116.0,0,670,0.5,0,0,0,0,0,1,0,0,0,0,3.0,1962.0,0,1962.0,1,0,0,0,0,1,0.2,0,0,0,0,0,117,1,0,0,1,0,0.4444444444444444,0,0,288.0,0,0.6,0,1,0,1962.0,0,0,1.0,0,90.88861659876792,0.6,0,0,0,0,0,0,0,1092.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,139000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,1,0,0,0,80.0,0,0,0.75,0.6,0,1.0,1.0,1,1,0,0,0.16666666666666666,0,0,0.5,5.0,0,0,64.0,0,0,0,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1125.0,0,0,0,8536.0,0,1,0,0,0,0,0,0,0,0.0,0.5,0.25,0,0,1,1125.0,0,1,0,1125.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,2.0,2006.0,0,2007.0,1,0,0,0,0,1,0.0,0,0,0,0,0,118,0,0,0,1,0,0.4444444444444444,0,0,430.0,0,0.6,0,0,0,2007.0,0,1,2.0,0,74.0,0.8,0,0,0,0,0,0,0,1125.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,155000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,367.0,0,0,0.75,0.6,0,1.0,0.0,0,0,0,0,0.16666666666666666,0,0,0.5,11.0,0,0,0.0,0,0,0,0,1,1,0,0,1.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,203.0,0,0,0,12376.0,0,0,0,0,0,0,1,0,0,1523.0,0.75,0.5,1,0,1,1699.0,0,0,1,1673.0,0,0,1470.0,0,0,0.0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,5.0,1990.0,0,1990.0,1,0,0,0,0,1,0.6,0,0,0,0,0,119,1,0,0,1,0,0.4444444444444444,0,0,594.0,0,0.6,0,0,0,1990.0,0,0,3.0,0,90.0,0.8,0,0,0,0,0,0,0,3222.0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,320000.0
0,0,0,0,0,1.0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.6,0,1.0,1.0,0,1,0,0,0.16666666666666666,0,0,0.75,8.0,0,0,24.0,0,0,1,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,728.0,0,0,0,8461.0,0,0,0,0,0,0,0,0,1,728.0,0.75,0.25,0,0,1,728.0,0,1,0,728.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,3.0,2005.0,0,2006.0,1,0,0,0,0,1,0.8,0,0,0,0,0,120,0,0,0,1,0,0.4444444444444444,0,0,390.0,0,0.6,0,0,0,2005.0,0,1,2.0,0,65.0,0.8,0,0,0,0,0,0,0,1456.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,163990.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,130,0,0,0,0,1,0,0,0.0,0,0,1.0,0.6,0,0.0,0.0,0,0,0,0,0.16666666666666666,0,0,0.5,4.0,0,0,130.0,0,0,0,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,21453.0,0,0,0,0,0,0,0,0,0,0.0,0.5,1.0,1,0,1,988.0,0,0,0,938.0,0,0,938.0,0,0,0.0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,1.0,1969.0,0,1969.0,1,0,0,0,0,1,0.6,0,0,1,0,1,121,1,0,0,0,0,0.4444444444444444,0,0,540.0,0,0.6,0,0,1,1969.0,0,0,2.0,0,86.0,0.6,0,0,0,0,0,0,0,988.0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,180000.0
0,0,0,0,0,0.3333333333333333,1,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,0.75,0.6,0,1.0,0.0,0,0,0,0,0.16666666666666666,1,0,0.5,4.0,0,0,0.0,0,0,0,0,1,1,0,0,0.16666666666666666,1,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,140,0,0,0,0,0,0,0,732.0,1,0,0,6060.0,0,0,0,0,0,0,0,1,0,351.0,0.5,0.25,0,0,1,772.0,0,0,0,732.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,1939.0,0,1950.0,1,0,0,1,0,0,0.0,0,0,0,0,0,122,1,0,0,1,0,0.4444444444444444,0,0,264.0,0,0.6,0,0,0,1979.0,0,0,1.0,0,50.0,0.6,0,0,0,0,0,0,0,1123.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.3333333333333333,0,0,100000.0
